0,4.053951981379509,-4.320979764348208
2,7.442350887800261,-2.0092166634453514
2,10.665496251370183,-2.332450347814635
0,2.6777329951468705,-2.4306308731093442
1,1.934282277767561,-6.917514168813471
0,2.514242088278264,-2.5293643810320168
1,2.66688617395633,-6.94844860213272
0,2.818555946952233,-1.8819871529184473
2,8.453139532560236,-3.0385990371578977
1,3.1015090429971996,-6.197773858218294
2,9.503312689098774,-3.4791636549364258
2,8.613947042783415,-3.2757064198259256
2,10.23557252908109,-3.882200833085257
1,4.478011613704917,-6.645642173062379
0,1.7507934763641584,-2.985479653430408
1,3.6161262503370106,-6.510363718349493
2,10.092243780613666,-2.113960070722807
2,8.658226264534791,-3.144519235137887
2,9.70433093483993,-1.931864503316993
1,3.249563152813107,-7.211600230450735
0,3.904171865490057,-1.646297263782419
1,0.8067257109108232,-8.408865364449603
2,8.735762670520085,-3.4910351607512
1,2.8251974618021065,-7.208246047370454
2,9.843375982825725,-3.0523537069852105
0,3.668798283400579,-2.643563046069268
0,2.3108395665259924,-3.200007369685342
0,2.580377013686223,-3.448827935988292
2,9.696737266827393,-3.0190854803566913
2,8.744314403129819,-2.9215752164065654
2,8.681723538077572,-3.4448478589859497
0,3.356102139486186,-2.0049145055950035
0,3.778394197267815,-3.642847109976832
0,3.0105076398838713,-0.5596828474377518
1,3.739515651374022,-7.461388152927745
1,4.422701061847694,-7.864529273147998
0,2.0978910029080633,-0.41600487534552677
2,8.908842374825117,-2.3630774603120748
0,3.0171673144943107,-3.491885673939544
2,10.724844872979363,-2.2293360395149406
2,9.279898054179966,-2.576885388251021
1,3.863441091771534,-7.728809997913276
1,2.062026218399474,-6.827205280646613
1,3.2208195844742376,-7.328838414575767
2,6.941981749815448,-3.970175104172193
1,4.381721914496114,-5.0819153260474135
2,10.892160378061833,-4.826882450967614
1,3.0058992269884257,-5.4992018878454125
2,10.717308454619705,-3.2427664355222716
2,9.616651146057748,-3.1726562457451153
2,9.02499606963009,-2.6954077905451777
1,4.789475884298671,-6.587184984179869
2,9.833125922692544,-2.8685580441373673
2,8.919490688189638,-2.2634621843205807
1,3.560203901172053,-7.343150144176356
1,4.478484630859117,-7.252481670001101
0,3.515949701273314,-0.8821254696506038
1,4.29509061517249,-6.423005079128699
1,4.093702650922086,-7.4807294294063436
2,9.96812620724737,-4.352986838180344
1,4.940948303584638,-7.770583976882161
2,8.003784759137975,-3.965613143840734
1,2.2439779547774332,-7.857204703801435
0,3.4778249760401603,-0.31061758830454256
0,2.259595376821199,-2.0167846681364083
0,4.3916041032351085,-1.6416207758903076
2,9.871751068613829,-1.0235908553130724
1,3.571298299767705,-5.113571803454473
0,4.308380607176651,-3.049785326070619
1,3.3955157937375344,-6.903033568346283
1,1.8223373909117448,-6.321226617450719
0,2.533383408081456,-0.19973437325626353
1,3.852766920994379,-5.18967410910829
2,9.497117735916609,-3.4500402102715695
2,9.022675776465265,-3.1215965824585865
2,7.806972747551729,-1.6609949355597102
0,2.6763851629398983,-2.313567723965436
1,3.5463599517732787,-7.002903365830018
0,2.4112974926869755,-1.079454341056575
1,3.297812978200912,-7.090264364843214
2,10.770353044615566,-2.8089493769686977
1,3.4065470638342132,-6.5386174926553995
0,2.0725173666933556,-3.1211587616457748
0,3.267631377813011,-1.571992903601561
2,9.952075399260496,-3.0055805191608287
0,3.295010077889477,-3.2063219220287045
2,9.541871486306885,-2.6360704886200037
0,3.6224249754781432,-3.2934369029984145
2,7.469071723532744,-2.7096249330352578
0,5.903366673940333,-2.711137373290977
1,2.768143899270247,-6.973536868337236
0,3.8733931926565512,-2.9797935091648724
2,10.59401428871627,-3.8393180624315857
1,4.567918518825184,-6.182943461322589
